id_str,from_user,text,created_at,time,geo_coordinates,user_lang,in_reply_to_user_id_str,in_reply_to_screen_name,from_user_id_str,in_reply_to_status_id_str,source,profile_image_url,user_followers_count,user_friends_count,user_location,status_url,entities_str
1488542878242684928,rpi_material,"Arbeiten 4.0: Geht uns die Arbeit aus?  #relichat #relilab

https://t.co/Ppy5XJdWUj",Tue Feb 01 16:00:52 +0000 2022,01/02/2022 16:00:52,,,,,1054748830636359680,,"<a href=""https://www.blog2social.com"" rel=""nofollow"">Blog2Social APP</a>",http://pbs.twimg.com/profile_images/1056851518987661313/z8plHRmU_normal.jpg,54,,Internet,http://twitter.com/rpi_material/statuses/1488542878242684928,"{""hashtags"":[{""text"":""relichat"",""indices"":[40,49]},{""text"":""relilab"",""indices"":[50,58]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/Ppy5XJdWUj"",""expanded_url"":""https://material.rpi-virtuell.de/material/arbeiten-4-0-geht-uns-die-arbeit-aus/"",""display_url"":""material.rpi-virtuell.de/material/arbei…"",""indices"":[60,83]}]}"
1488542830977036291,rpi_material,"fluter: Klimawandel (Themenseite)  #relichat #relilab

https://t.co/tllS4DsoJw",Tue Feb 01 16:00:41 +0000 2022,01/02/2022 16:00:41,,,,,1054748830636359680,,"<a href=""https://www.blog2social.com"" rel=""nofollow"">Blog2Social APP</a>",http://pbs.twimg.com/profile_images/1056851518987661313/z8plHRmU_normal.jpg,54,,Internet,http://twitter.com/rpi_material/statuses/1488542830977036291,"{""hashtags"":[{""text"":""relichat"",""indices"":[35,44]},{""text"":""relilab"",""indices"":[45,53]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/tllS4DsoJw"",""expanded_url"":""https://material.rpi-virtuell.de/material/fluter-klimawandel-themenseite/"",""display_url"":""material.rpi-virtuell.de/material/flute…"",""indices"":[55,78]}]}"
1488529257257185287,Reli_mit_Rene,#relichat nota bene: Jesus Christus vs. Apollon Sol Invictus https://t.co/aZZakIMoFp,Tue Feb 01 15:06:45 +0000 2022,01/02/2022 15:06:45,,,,,980557323860049922,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1385337134383570946/Bzf_64yq_normal.jpg,347,113,"Berlin, Deutschland",http://twitter.com/Reli_mit_Rene/statuses/1488529257257185287,"{""hashtags"":[{""text"":""relichat"",""indices"":[0,9]}],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":1488528557945020400,""id_str"":""1488528557945020421"",""indices"":[61,84],""media_url"":""http://pbs.twimg.com/media/FKhQ1j5WYAUkwVI.jpg"",""media_url_https"":""https://pbs.twimg.com/media/FKhQ1j5WYAUkwVI.jpg"",""url"":""https://t.co/aZZakIMoFp"",""display_url"":""pic.twitter.com/aZZakIMoFp"",""expanded_url"":""https://twitter.com/Reli_mit_Rene/status/1488529257257185287/photo/1"",""type"":""photo"",""sizes"":{""large"":{""w"":427,""h"":427,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":427,""h"":427,""resize"":""fit""},""medium"":{""w"":427,""h"":427,""resize"":""fit""}}}]}"
1488529257257185287,Reli_mit_Rene,#relichat nota bene: Jesus Christus vs. Apollon Sol Invictus https://t.co/aZZakIMoFp,Tue Feb 01 15:06:45 +0000 2022,01/02/2022 15:06:45,,,,,980557323860049922,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1385337134383570946/Bzf_64yq_normal.jpg,347,113,"Berlin, Deutschland",http://twitter.com/Reli_mit_Rene/statuses/1488529257257185287,"{""hashtags"":[{""text"":""relichat"",""indices"":[0,9]}],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":1488528557945020400,""id_str"":""1488528557945020421"",""indices"":[61,84],""media_url"":""http://pbs.twimg.com/media/FKhQ1j5WYAUkwVI.jpg"",""media_url_https"":""https://pbs.twimg.com/media/FKhQ1j5WYAUkwVI.jpg"",""url"":""https://t.co/aZZakIMoFp"",""display_url"":""pic.twitter.com/aZZakIMoFp"",""expanded_url"":""https://twitter.com/Reli_mit_Rene/status/1488529257257185287/photo/1"",""type"":""photo"",""sizes"":{""large"":{""w"":427,""h"":427,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""small"":{""w"":427,""h"":427,""resize"":""fit""},""medium"":{""w"":427,""h"":427,""resize"":""fit""}}}]}"
1488523675062185995,lilien05,"@herrlarbig #relichat habe ich auf dem Schirm, danke!",Tue Feb 01 14:44:34 +0000 2022,01/02/2022 14:44:34,,,16905397,herrlarbig,2790242190,1488520890715459594,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1487905740438360067/z6dFzXz4_normal.jpg,18,149,"Niedersachsen, Deutschland",http://twitter.com/lilien05/statuses/1488523675062185995,"{""hashtags"":[{""text"":""relichat"",""indices"":[12,21]}],""symbols"":[],""user_mentions"":[{""screen_name"":""herrlarbig"",""name"":""Torsten Larbig"",""id"":16905397,""id_str"":""16905397"",""indices"":[0,11]}],""urls"":[]}"
1488520890715459594,herrlarbig,"@lilien05 Einen guten Start in diese spannende Zeit. Und zum Vernetzen sei dir angesichts deiner Fächer dann auch gleich noch der #relichat empfohlen, falls du diesen noch nicht kennen solltest.",Tue Feb 01 14:33:30 +0000 2022,01/02/2022 14:33:30,,,2790242190,lilien05,16905397,1488436624157552645,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1075507209331752962/24O4fkfI_normal.jpg,19187,9410,"Frankfurt am Main, Deutschland",http://twitter.com/herrlarbig/statuses/1488520890715459594,"{""hashtags"":[{""text"":""relichat"",""indices"":[130,139]}],""symbols"":[],""user_mentions"":[{""screen_name"":""lilien05"",""name"":""lilien"",""id"":2790242190,""id_str"":""2790242190"",""indices"":[0,9]}],""urls"":[]}"
1488520890715459594,herrlarbig,"@lilien05 Einen guten Start in diese spannende Zeit. Und zum Vernetzen sei dir angesichts deiner Fächer dann auch gleich noch der #relichat empfohlen, falls du diesen noch nicht kennen solltest.",Tue Feb 01 14:33:30 +0000 2022,01/02/2022 14:33:30,,,2790242190,lilien05,16905397,1488436624157552645,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1075507209331752962/24O4fkfI_normal.jpg,19187,9410,"Frankfurt am Main, Deutschland",http://twitter.com/herrlarbig/statuses/1488520890715459594,"{""hashtags"":[{""text"":""relichat"",""indices"":[130,139]}],""symbols"":[],""user_mentions"":[{""screen_name"":""lilien05"",""name"":""lilien"",""id"":2790242190,""id_str"":""2790242190"",""indices"":[0,9]}],""urls"":[]}"
1488407225601343488,Reli_mit_Rene,"#relichat #relilab #religionsunterricht Satzhälften verbinden. Eigentlich ist das ein Layout für das Gummispannspiel, aber ich versuche mal ein Scratch daraus zu machen. (Material zur Umwelt Jesu) https://t.co/QTGRKYmiv5",Tue Feb 01 07:01:50 +0000 2022,01/02/2022 07:01:50,,,,,980557323860049922,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1385337134383570946/Bzf_64yq_normal.jpg,346,113,"Berlin, Deutschland",http://twitter.com/Reli_mit_Rene/statuses/1488407225601343488,"{""hashtags"":[{""text"":""relichat"",""indices"":[0,9]},{""text"":""relilab"",""indices"":[10,18]},{""text"":""religionsunterricht"",""indices"":[19,39]}],""symbols"":[],""user_mentions"":[],""urls"":[],""media"":[{""id"":1488407223575449600,""id_str"":""1488407223575449601"",""indices"":[197,220],""media_url"":""http://pbs.twimg.com/media/FKfie-JXEAEn8pz.jpg"",""media_url_https"":""https://pbs.twimg.com/media/FKfie-JXEAEn8pz.jpg"",""url"":""https://t.co/QTGRKYmiv5"",""display_url"":""pic.twitter.com/QTGRKYmiv5"",""expanded_url"":""https://twitter.com/Reli_mit_Rene/status/1488407225601343488/photo/1"",""type"":""photo"",""sizes"":{""large"":{""w"":1146,""h"":815,""resize"":""fit""},""small"":{""w"":680,""h"":484,""resize"":""fit""},""thumb"":{""w"":150,""h"":150,""resize"":""crop""},""medium"":{""w"":1146,""h"":815,""resize"":""fit""}}}]}"
1488391785927880705,rpi_virtuell,"Auch in dieser Woche bietet das relilab zahlreiche Gelegenheiten zum Lehren und Lernen. Hier eine kleine Übersicht:  #Religionsunterricht #relichat #relilab

https://t.co/WldIOdbGsC",Tue Feb 01 06:00:29 +0000 2022,01/02/2022 06:00:29,,,,,148759668,,"<a href=""https://www.blog2social.com"" rel=""nofollow"">Blog2Social APP</a>",http://pbs.twimg.com/profile_images/605382758999986176/Ng-fj2Ol_normal.jpg,604,156,,http://twitter.com/rpi_virtuell/statuses/1488391785927880705,"{""hashtags"":[{""text"":""Religionsunterricht"",""indices"":[117,137]},{""text"":""relichat"",""indices"":[138,147]},{""text"":""relilab"",""indices"":[148,156]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/WldIOdbGsC"",""expanded_url"":""https://news.rpi-virtuell.de/2022/01/31/diese-woche-im-relilab-kw-05-2022/"",""display_url"":""news.rpi-virtuell.de/2022/01/31/die…"",""indices"":[158,181]}]}"
1488391772996837378,rpi_virtuell,"Die Fragen für den 140. relichat zu Erklärvideos, am 02. Februar von 20 bis 21 Uhr! Es moderieren @weltentochter und @LenaOhm  #DigitaleBildung #Medien #Religionspädagogik #Religionsunterricht #Schule #relichat #relilab

https://t.co/PAsPOREdNN",Tue Feb 01 06:00:26 +0000 2022,01/02/2022 06:00:26,,,,,148759668,,"<a href=""https://www.blog2social.com"" rel=""nofollow"">Blog2Social APP</a>",http://pbs.twimg.com/profile_images/605382758999986176/Ng-fj2Ol_normal.jpg,604,156,,http://twitter.com/rpi_virtuell/statuses/1488391772996837378,"{""hashtags"":[{""text"":""DigitaleBildung"",""indices"":[127,143]},{""text"":""Medien"",""indices"":[144,151]},{""text"":""Religionspädagogik"",""indices"":[152,171]},{""text"":""Religionsunterricht"",""indices"":[172,192]},{""text"":""Schule"",""indices"":[193,200]},{""text"":""relichat"",""indices"":[201,210]},{""text"":""relilab"",""indices"":[211,219]}],""symbols"":[],""user_mentions"":[{""screen_name"":""weltentochter"",""name"":""Elena G. | NDS"",""id"":46194996,""id_str"":""46194996"",""indices"":[98,112]},{""screen_name"":""LenaOhm"",""name"":""Lena Ohm"",""id"":1339230187,""id_str"":""1339230187"",""indices"":[117,125]}],""urls"":[{""url"":""https://t.co/PAsPOREdNN"",""expanded_url"":""https://news.rpi-virtuell.de/2022/01/27/140-relichat-erklaervideos-austausch-wuensche-fuer-den-relilab-talk/"",""display_url"":""news.rpi-virtuell.de/2022/01/27/140…"",""indices"":[221,244]}]}"
1488391767296782338,rpi_virtuell,"""Wer zu mir kommt, den werde ich nicht abweisen"" 
Materialien zur Jahreslosung 2022  #Jahreslosung #relichat #relilab

https://t.co/2slNmqnrkD",Tue Feb 01 06:00:24 +0000 2022,01/02/2022 06:00:24,,,,,148759668,,"<a href=""https://www.blog2social.com"" rel=""nofollow"">Blog2Social APP</a>",http://pbs.twimg.com/profile_images/605382758999986176/Ng-fj2Ol_normal.jpg,604,156,,http://twitter.com/rpi_virtuell/statuses/1488391767296782338,"{""hashtags"":[{""text"":""Jahreslosung"",""indices"":[85,98]},{""text"":""relichat"",""indices"":[99,108]},{""text"":""relilab"",""indices"":[109,117]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/2slNmqnrkD"",""expanded_url"":""https://news.rpi-virtuell.de/2022/01/31/jahreslosung-2022-materialien-bilder-texte-lieder-andachten/"",""display_url"":""news.rpi-virtuell.de/2022/01/31/jah…"",""indices"":[119,142]}]}"
1488391767296782338,rpi_virtuell,"""Wer zu mir kommt, den werde ich nicht abweisen"" 
Materialien zur Jahreslosung 2022  #Jahreslosung #relichat #relilab

https://t.co/2slNmqnrkD",Tue Feb 01 06:00:24 +0000 2022,01/02/2022 06:00:24,,,,,148759668,,"<a href=""https://www.blog2social.com"" rel=""nofollow"">Blog2Social APP</a>",http://pbs.twimg.com/profile_images/605382758999986176/Ng-fj2Ol_normal.jpg,604,156,,http://twitter.com/rpi_virtuell/statuses/1488391767296782338,"{""hashtags"":[{""text"":""Jahreslosung"",""indices"":[85,98]},{""text"":""relichat"",""indices"":[99,108]},{""text"":""relilab"",""indices"":[109,117]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/2slNmqnrkD"",""expanded_url"":""https://news.rpi-virtuell.de/2022/01/31/jahreslosung-2022-materialien-bilder-texte-lieder-andachten/"",""display_url"":""news.rpi-virtuell.de/2022/01/31/jah…"",""indices"":[119,142]}]}"
1488283524146860036,rpi_material,"Online Module Smart Leben 4.0 | Globales Klassenzimmer Aachen  #relichat #relilab

https://t.co/5tnmtFM01I",Mon Jan 31 22:50:17 +0000 2022,31/01/2022 22:50:17,,,,,1054748830636359680,,"<a href=""https://www.blog2social.com"" rel=""nofollow"">Blog2Social APP</a>",http://pbs.twimg.com/profile_images/1056851518987661313/z8plHRmU_normal.jpg,54,,Internet,http://twitter.com/rpi_material/statuses/1488283524146860036,"{""hashtags"":[{""text"":""relichat"",""indices"":[63,72]},{""text"":""relilab"",""indices"":[73,81]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/5tnmtFM01I"",""expanded_url"":""https://material.rpi-virtuell.de/material/online-module-smart-leben-4-0-globales-klassenzimmer-aachen/"",""display_url"":""material.rpi-virtuell.de/material/onlin…"",""indices"":[83,106]}]}"
1488254951365267461,rpi_material,"Konfi-Arbeit grenzenlos. Digital aktiv in der Einen Welt.  #relichat #relilab

https://t.co/A3jyvVeIew",Mon Jan 31 20:56:45 +0000 2022,31/01/2022 20:56:45,,,,,1054748830636359680,,"<a href=""https://www.blog2social.com"" rel=""nofollow"">Blog2Social APP</a>",http://pbs.twimg.com/profile_images/1056851518987661313/z8plHRmU_normal.jpg,54,,Internet,http://twitter.com/rpi_material/statuses/1488254951365267461,"{""hashtags"":[{""text"":""relichat"",""indices"":[59,68]},{""text"":""relilab"",""indices"":[69,77]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/A3jyvVeIew"",""expanded_url"":""https://material.rpi-virtuell.de/material/konfi-arbeit-grenzenlos-digital-aktiv-in-der-einen-welt/"",""display_url"":""material.rpi-virtuell.de/material/konfi…"",""indices"":[79,102]}]}"
1488254410706898946,Jutta_Wa,"@EsthiPesthi For something completely different: beim #relichat bleibst du aber, oder?",Mon Jan 31 20:54:36 +0000 2022,31/01/2022 20:54:36,,,1227263868168232960,Jutta_Wa,1227263868168232960,1488254098323480581,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1421411546694029313/Zi43YLhE_normal.jpg,263,741,,http://twitter.com/Jutta_Wa/statuses/1488254410706898946,"{""hashtags"":[{""text"":""relichat"",""indices"":[54,63]}],""symbols"":[],""user_mentions"":[{""screen_name"":""EsthiPesthi"",""name"":""Esther McBean"",""id"":911993820719575000,""id_str"":""911993820719575044"",""indices"":[0,12]}],""urls"":[]}"
1488254410706898946,Jutta_Wa,"@EsthiPesthi For something completely different: beim #relichat bleibst du aber, oder?",Mon Jan 31 20:54:36 +0000 2022,31/01/2022 20:54:36,,,1227263868168232960,Jutta_Wa,1227263868168232960,1488254098323480581,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1421411546694029313/Zi43YLhE_normal.jpg,263,741,,http://twitter.com/Jutta_Wa/statuses/1488254410706898946,"{""hashtags"":[{""text"":""relichat"",""indices"":[54,63]}],""symbols"":[],""user_mentions"":[{""screen_name"":""EsthiPesthi"",""name"":""Esther McBean"",""id"":911993820719575000,""id_str"":""911993820719575044"",""indices"":[0,12]}],""urls"":[]}"
1488180399427702786,rpi_material,"Fake-Flirts, Dating 2.0 - Das digitale Geschäft mit der Liebe  #relichat #relilab

https://t.co/ayDUD7XNTc",Mon Jan 31 16:00:30 +0000 2022,31/01/2022 16:00:30,,,,,1054748830636359680,,"<a href=""https://www.blog2social.com"" rel=""nofollow"">Blog2Social APP</a>",http://pbs.twimg.com/profile_images/1056851518987661313/z8plHRmU_normal.jpg,54,,Internet,http://twitter.com/rpi_material/statuses/1488180399427702786,"{""hashtags"":[{""text"":""relichat"",""indices"":[63,72]},{""text"":""relilab"",""indices"":[73,81]}],""symbols"":[],""user_mentions"":[],""urls"":[{""url"":""https://t.co/ayDUD7XNTc"",""expanded_url"":""https://material.rpi-virtuell.de/material/fake-flirts-dating-2-0-das-digitale-geschaeft-mit-der-liebe/"",""display_url"":""material.rpi-virtuell.de/material/fake-…"",""indices"":[83,106]}]}"
1488123484362493953,StefanieParva,"RT @ReliLab: Mittwoch, 02.02.2022, 20.00-21.00 Uhr
Der 140. #relichat zum Thema Erklärvideos mit @weltentochter &amp; @LenaOhm . Alle Fragen gibt es hier: https://t.co/5CiwiwGFu8",Mon Jan 31 12:14:21 +0000 2022,31/01/2022 12:14:21,,,,,3891201435,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",http://pbs.twimg.com/profile_images/1408389424564539406/q0zZJChI_normal.jpg,387,597,"Halle (Saale), Sachsen-Anhalt",http://twitter.com/StefanieParva/statuses/1488123484362493953,"{""hashtags"":[{""text"":""relichat"",""indices"":[60,69]}],""symbols"":[],""user_mentions"":[{""screen_name"":""ReliLab"",""name"":""ReliLab"",""id"":1334076065837437000,""id_str"":""1334076065837436929"",""indices"":[3,11]},{""screen_name"":""weltentochter"",""name"":""Elena G. | NDS"",""id"":46194996,""id_str"":""46194996"",""indices"":[97,111]},{""screen_name"":""LenaOhm"",""name"":""Lena Ohm"",""id"":1339230187,""id_str"":""1339230187"",""indices"":[118,126]}],""urls"":[]}"
1488083751682945024,WakefieldDavid,"RT @ReliLab: Mittwoch, 02.02.2022, 20.00-21.00 Uhr
Der 140. #relichat zum Thema Erklärvideos mit @weltentochter &amp; @LenaOhm . Alle Fragen gibt es hier: https://t.co/5CiwiwGFu8",Mon Jan 31 09:36:28 +0000 2022,31/01/2022 09:36:28,,,,,318384233,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1382741174037909505/bAH9l7pQ_normal.jpg,1376,781,"Zürich/Luzern, Schweiz",http://twitter.com/WakefieldDavid/statuses/1488083751682945024,"{""hashtags"":[{""text"":""relichat"",""indices"":[60,69]}],""symbols"":[],""user_mentions"":[{""screen_name"":""ReliLab"",""name"":""ReliLab"",""id"":1334076065837437000,""id_str"":""1334076065837436929"",""indices"":[3,11]},{""screen_name"":""weltentochter"",""name"":""Elena G. | NDS"",""id"":46194996,""id_str"":""46194996"",""indices"":[97,111]},{""screen_name"":""LenaOhm"",""name"":""Lena Ohm"",""id"":1339230187,""id_str"":""1339230187"",""indices"":[118,126]}],""urls"":[]}"
1488067651935035393,weltentochter,"RT @ReliLab: Mittwoch, 02.02.2022, 20.00-21.00 Uhr
Der 140. #relichat zum Thema Erklärvideos mit @weltentochter &amp; @LenaOhm . Alle Fragen gibt es hier: https://t.co/5CiwiwGFu8",Mon Jan 31 08:32:29 +0000 2022,31/01/2022 08:32:29,,,,,46194996,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",http://pbs.twimg.com/profile_images/1480278207211388930/5hNA-Yaj_normal.jpg,1763,459,"Hildesheim, Deutschland",http://twitter.com/weltentochter/statuses/1488067651935035393,"{""hashtags"":[{""text"":""relichat"",""indices"":[60,69]}],""symbols"":[],""user_mentions"":[{""screen_name"":""ReliLab"",""name"":""ReliLab"",""id"":1334076065837437000,""id_str"":""1334076065837436929"",""indices"":[3,11]},{""screen_name"":""weltentochter"",""name"":""Elena G. | NDS"",""id"":46194996,""id_str"":""46194996"",""indices"":[97,111]},{""screen_name"":""LenaOhm"",""name"":""Lena Ohm"",""id"":1339230187,""id_str"":""1339230187"",""indices"":[118,126]}],""urls"":[]}"
1488057985872060424,ReliLab,"Mittwoch, 02.02.2022, 20.00-21.00 Uhr
Der 140. #relichat zum Thema Erklärvideos mit @weltentochter &amp; @LenaOhm . Alle Fragen gibt es hier: https://t.co/5CiwiwGFu8",Mon Jan 31 07:54:05 +0000 2022,31/01/2022 07:54:05,,,1334076065837436929,ReliLab,1334076065837436929,1488057683928354820,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",http://pbs.twimg.com/profile_images/1334195255231569921/kKuqD5Yl_normal.jpg,506,13,,http://twitter.com/ReliLab/statuses/1488057985872060424,"{""hashtags"":[{""text"":""relichat"",""indices"":[47,56]}],""symbols"":[],""user_mentions"":[{""screen_name"":""weltentochter"",""name"":""Elena G. | NDS"",""id"":46194996,""id_str"":""46194996"",""indices"":[84,98]},{""screen_name"":""LenaOhm"",""name"":""Lena Ohm"",""id"":1339230187,""id_str"":""1339230187"",""indices"":[105,113]}],""urls"":[{""url"":""https://t.co/5CiwiwGFu8"",""expanded_url"":""https://relichat.org/2022/01/27/140relichat-erklaervideos/"",""display_url"":""relichat.org/2022/01/27/140…"",""indices"":[142,165]}]}"
1487752463562248195,Bot_TwLehrerZ,"RT @cecilia6881: Gesucht: LINKS zu hilfreichen Websites mit Programmideen rund ums Thema Spiritualität für Kinder im Mittelschulalter (Sekundarstufe 1). Hat jemand Tipps für mich? Vielen Dank schon im Voraus! 🙏
#relichat #relilab #twlz",Sun Jan 30 11:40:03 +0000 2022,30/01/2022 11:40:03,,,,,1160183215308623873,,"<a href=""https://my.example.placeholder"" rel=""nofollow"">Twitterlehrerzimmer Bot</a>",http://pbs.twimg.com/profile_images/1379090996290592768/bVhrKTED_normal.png,5379,,,http://twitter.com/Bot_TwLehrerZ/statuses/1487752463562248195,"{""hashtags"":[],""symbols"":[],""user_mentions"":[{""screen_name"":""cecilia6881"",""name"":""Cecilia Bischofberger"",""id"":834435826771705900,""id_str"":""834435826771705857"",""indices"":[3,15]}],""urls"":[]}"
1487752003354861570,cecilia6881,"Gesucht: LINKS zu hilfreichen Websites mit Programmideen rund ums Thema Spiritualität für Kinder im Mittelschulalter (Sekundarstufe 1). Hat jemand Tipps für mich? Vielen Dank schon im Voraus! 🙏
#relichat #relilab #twlz",Sun Jan 30 11:38:13 +0000 2022,30/01/2022 11:38:13,,,,,834435826771705857,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",http://pbs.twimg.com/profile_images/1179069213132165120/Kx9kJ51N_normal.jpg,234,632,Österreich,http://twitter.com/cecilia6881/statuses/1487752003354861570,"{""hashtags"":[{""text"":""relichat"",""indices"":[194,203]},{""text"":""relilab"",""indices"":[204,212]},{""text"":""twlz"",""indices"":[213,218]}],""symbols"":[],""user_mentions"":[],""urls"":[]}"
1487751452860760065,Bot_TwLehrerZ,RT @herrlarbig: Nicht nur für Religionslehrer*innen =&gt; Wie wenn du einen Apfel riechst https://t.co/SJSSYCx4Hr via @faznet #relichat #twlz #twitterlehrerzimmer,Sun Jan 30 11:36:02 +0000 2022,30/01/2022 11:36:02,,,,,1160183215308623873,,"<a href=""https://my.example.placeholder"" rel=""nofollow"">Twitterlehrerzimmer Bot</a>",http://pbs.twimg.com/profile_images/1379090996290592768/bVhrKTED_normal.png,5379,,,http://twitter.com/Bot_TwLehrerZ/statuses/1487751452860760065,"{""hashtags"":[{""text"":""relichat"",""indices"":[126,135]},{""text"":""twlz"",""indices"":[136,141]}],""symbols"":[],""user_mentions"":[{""screen_name"":""herrlarbig"",""name"":""Torsten Larbig"",""id"":16905397,""id_str"":""16905397"",""indices"":[3,14]},{""screen_name"":""faznet"",""name"":""Frankfurter Allgemeine"",""id"":18047862,""id_str"":""18047862"",""indices"":[118,125]}],""urls"":[{""url"":""https://t.co/SJSSYCx4Hr"",""expanded_url"":""https://zeitung.faz.net/fas/feuilleton/2022-01-30/0e0c105cff1d9d516588babc94765c8f?GEPC=s3"",""display_url"":""zeitung.faz.net/fas/feuilleton…"",""indices"":[90,113]}]}"
1487751089470550021,herrlarbig,Nicht nur für Religionslehrer*innen =&gt; Wie wenn du einen Apfel riechst https://t.co/SJSSYCx4Hr via @faznet #relichat #twlz #twitterlehrerzimmer,Sun Jan 30 11:34:35 +0000 2022,30/01/2022 11:34:35,,,,,16905397,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",http://pbs.twimg.com/profile_images/1075507209331752962/24O4fkfI_normal.jpg,19187,9418,"Frankfurt am Main, Deutschland",http://twitter.com/herrlarbig/statuses/1487751089470550021,"{""hashtags"":[{""text"":""relichat"",""indices"":[110,119]},{""text"":""twlz"",""indices"":[120,125]},{""text"":""twitterlehrerzimmer"",""indices"":[126,146]}],""symbols"":[],""user_mentions"":[{""screen_name"":""faznet"",""name"":""Frankfurter Allgemeine"",""id"":18047862,""id_str"":""18047862"",""indices"":[102,109]}],""urls"":[{""url"":""https://t.co/SJSSYCx4Hr"",""expanded_url"":""https://zeitung.faz.net/fas/feuilleton/2022-01-30/0e0c105cff1d9d516588babc94765c8f?GEPC=s3"",""display_url"":""zeitung.faz.net/fas/feuilleton…"",""indices"":[74,97]}]}"
1487751089470550021,herrlarbig,Nicht nur für Religionslehrer*innen =&gt; Wie wenn du einen Apfel riechst https://t.co/SJSSYCx4Hr via @faznet #relichat #twlz #twitterlehrerzimmer,Sun Jan 30 11:34:35 +0000 2022,30/01/2022 11:34:35,,,,,16905397,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",http://pbs.twimg.com/profile_images/1075507209331752962/24O4fkfI_normal.jpg,19187,9418,"Frankfurt am Main, Deutschland",http://twitter.com/herrlarbig/statuses/1487751089470550021,"{""hashtags"":[{""text"":""relichat"",""indices"":[110,119]},{""text"":""twlz"",""indices"":[120,125]},{""text"":""twitterlehrerzimmer"",""indices"":[126,146]}],""symbols"":[],""user_mentions"":[{""screen_name"":""faznet"",""name"":""Frankfurter Allgemeine"",""id"":18047862,""id_str"":""18047862"",""indices"":[102,109]}],""urls"":[{""url"":""https://t.co/SJSSYCx4Hr"",""expanded_url"":""https://zeitung.faz.net/fas/feuilleton/2022-01-30/0e0c105cff1d9d516588babc94765c8f?GEPC=s3"",""display_url"":""zeitung.faz.net/fas/feuilleton…"",""indices"":[74,97]}]}"
